regime,D_v,n_run,diag_path,history_path,history_records,projection_mode,projection_floor,projection_tol,dt,nsteps,frames,noise,runtime_seconds,net_mass_change_projection,expected_net_change,bookkeeping_error,mass_added_low,mass_removed_high,mass_removed_simplex,mass_added_transfer_fallback,mass_roundoff_cleanup,mass_after_projection,mass_before_projection,mass_redistributed_high_global,mass_redistributed_high_local,mass_redistributed_low_global,mass_redistributed_low_local,mass_redistributed_simplex_global,mass_redistributed_simplex_local,mass_transferred_A_to_vacancy,mass_transferred_AtoB,mass_transferred_B_to_vacancy,mass_transferred_BtoA,mass_transferred_high_to_vacancy,mass_transferred_low,mass_transferred_simplex_to_vacancy,mass_transferred_to_vacancy,max_high_violation,max_low_violation,max_simplex_violation,n_calls,n_expensive_projection_calls,n_high_entries,n_low_entries,n_redistribute_high_failures,n_redistribute_low_failures,n_redistribute_simplex_failures,n_roundoff_cleanup_calls,n_simplex_cells,n_transfer_fallback_entries,redistribute_high_leftover,redistribute_low_leftover,redistribute_simplex_leftover
migrating,0.2,6,data/migrating/VS_run_6_det_Dv0.200_projection_diag.json,data/migrating/VS_run_6_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2125.1880464553833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23626477424.578884,23626477424.578884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.2,7,data/migrating/VS_run_7_det_Dv0.200_projection_diag.json,data/migrating/VS_run_7_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2118.7135107517242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23660000038.113842,23660000038.113842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.2,8,data/migrating/VS_run_8_det_Dv0.200_projection_diag.json,data/migrating/VS_run_8_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2145.7623369693756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23691093427.319866,23691093427.319866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
migrating,0.2,9,data/migrating/VS_run_9_det_Dv0.200_projection_diag.json,data/migrating/VS_run_9_det_Dv0.200_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2159.377594232559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23634468949.014706,23634468949.014706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,0,data/well-mixed/VS_run_0_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_0_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2524.2576112747192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23657039197.716408,23657039197.716408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,1,data/well-mixed/VS_run_1_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_1_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2774.1893661022186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23657779724.811478,23657779724.811478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,2,data/well-mixed/VS_run_2_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_2_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2543.922826528549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23643933405.62439,23643933405.62439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,3,data/well-mixed/VS_run_3_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_3_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2602.154940843582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670272153.6502,23670272153.6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,4,data/well-mixed/VS_run_4_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_4_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2557.1503636837006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23661944320.159386,23661944320.159386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,5,data/well-mixed/VS_run_5_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_5_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2713.0641300678253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663780843.53035,23663780843.53035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,6,data/well-mixed/VS_run_6_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_6_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2511.7145640850067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23647242017.54023,23647242017.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,7,data/well-mixed/VS_run_7_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_7_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2496.401968240738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23667014244.03645,23667014244.03645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,8,data/well-mixed/VS_run_8_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_8_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2589.6022021770477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23688515172.139687,23688515172.139687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.01,9,data/well-mixed/VS_run_9_det_Dv0.010_projection_diag.json,data/well-mixed/VS_run_9_det_Dv0.010_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2553.9439821243286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675097231.123253,23675097231.123253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,0,data/well-mixed/VS_run_0_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_0_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2504.347419500351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23657779724.811478,23657779724.811478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,1,data/well-mixed/VS_run_1_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_1_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2745.4777448177338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23643933405.62439,23643933405.62439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,2,data/well-mixed/VS_run_2_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_2_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2577.197447538376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670272153.6502,23670272153.6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,3,data/well-mixed/VS_run_3_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_3_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2609.6373069286346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23661944320.159386,23661944320.159386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,4,data/well-mixed/VS_run_4_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_4_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2564.275691509247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663780843.53035,23663780843.53035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,5,data/well-mixed/VS_run_5_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_5_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2711.402539253235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23647242017.54023,23647242017.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,6,data/well-mixed/VS_run_6_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_6_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2509.1008870601654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23667014244.03645,23667014244.03645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,7,data/well-mixed/VS_run_7_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_7_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2511.579803943634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23688515172.139687,23688515172.139687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,8,data/well-mixed/VS_run_8_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_8_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2589.773977994919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675097231.123253,23675097231.123253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.02,9,data/well-mixed/VS_run_9_det_Dv0.020_projection_diag.json,data/well-mixed/VS_run_9_det_Dv0.020_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2565.656008005142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23649729378.268734,23649729378.268734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,0,data/well-mixed/VS_run_0_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_0_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2518.644583463669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23643933405.62439,23643933405.62439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,1,data/well-mixed/VS_run_1_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_1_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2762.12948513031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670272153.6502,23670272153.6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,2,data/well-mixed/VS_run_2_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_2_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2555.3862459659576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23661944320.159386,23661944320.159386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,3,data/well-mixed/VS_run_3_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_3_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2633.9586169719696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663780843.53035,23663780843.53035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,4,data/well-mixed/VS_run_4_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_4_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2557.8008046150208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23647242017.54023,23647242017.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,5,data/well-mixed/VS_run_5_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_5_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2721.0259630680084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23667014244.03645,23667014244.03645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,6,data/well-mixed/VS_run_6_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_6_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2498.2488384246826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23688515172.139687,23688515172.139687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,7,data/well-mixed/VS_run_7_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_7_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2511.9893074035645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675097231.123253,23675097231.123253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,8,data/well-mixed/VS_run_8_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_8_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2600.8856132030487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23649729378.268734,23649729378.268734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.03,9,data/well-mixed/VS_run_9_det_Dv0.030_projection_diag.json,data/well-mixed/VS_run_9_det_Dv0.030_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2554.059944629669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23672936661.287735,23672936661.287735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,0,data/well-mixed/VS_run_0_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_0_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2521.7817647457123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670272153.6502,23670272153.6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,1,data/well-mixed/VS_run_1_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_1_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2759.1020245552063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23661944320.159386,23661944320.159386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,2,data/well-mixed/VS_run_2_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_2_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2574.365002632141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663780843.53035,23663780843.53035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,3,data/well-mixed/VS_run_3_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_3_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2635.4225401878357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23647242017.54023,23647242017.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,4,data/well-mixed/VS_run_4_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_4_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2591.724149465561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23667014244.03645,23667014244.03645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,5,data/well-mixed/VS_run_5_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_5_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2719.502005338669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23688515172.139687,23688515172.139687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,6,data/well-mixed/VS_run_6_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_6_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2505.7470009326935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23675097231.123253,23675097231.123253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,7,data/well-mixed/VS_run_7_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_7_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2511.8729259967804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23649729378.268734,23649729378.268734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,8,data/well-mixed/VS_run_8_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_8_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2600.4487335681915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23672936661.287735,23672936661.287735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.04,9,data/well-mixed/VS_run_9_det_Dv0.040_projection_diag.json,data/well-mixed/VS_run_9_det_Dv0.040_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2565.9710433483124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23688928710.25414,23688928710.25414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.05,0,data/well-mixed/VS_run_0_det_Dv0.050_projection_diag.json,data/well-mixed/VS_run_0_det_Dv0.050_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2497.2137966156006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23661944320.159386,23661944320.159386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.05,1,data/well-mixed/VS_run_1_det_Dv0.050_projection_diag.json,data/well-mixed/VS_run_1_det_Dv0.050_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2758.108321428299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23663780843.53035,23663780843.53035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
well-mixed,0.05,2,data/well-mixed/VS_run_2_det_Dv0.050_projection_diag.json,data/well-mixed/VS_run_2_det_Dv0.050_projection_history.csv,800,clip,0.0,1e-14,0.001,2000000,800,False,2557.9210011959076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23647242017.54023,23647242017.54023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0
